x,y
2.2609707828084487,2.148492336616593
2.9795567432068437,7.938183215407491
5.608358511808449,2.1009374655693405
10.442923318356938,0.929847812677663
9.250883231823355,3.688770118842655
6.481843437109749,0.5177149922013458
8.772571529459071,8.779097235982082
1.2246682844669337,2.0342814874030135
2.8618981600473443,7.706927949989338
3.3055483617852426,7.344033317752856
7.22919962399496,1.4111797171665725
9.509439213821661,2.134662195715277
10.379025224218028,1.1432767517597264
4.023545287410482,4.637260277883692
0.6901274479551278,2.410951252187612
6.398569355926108,2.78643077246806
1.6991466938853015,2.926139092254469
3.825475631574908,5.811551701570423
1.446832512996986,1.4018966879596646
10.947087699374585,3.052895327957593
4.942813197233219,1.487870533623894
9.76894577609574,3.1012777221151633
5.238688653002532,1.0806345498964478
9.769160181081931,2.2962365218429426
6.536190120534001,4.580462694911759
2.7100472468774943,6.104264084299085
2.4898080125989472,6.575202435998546
8.957888688166062,0.5077199065965603
3.195040571016959,6.548737095410617
3.1331617665704448,7.393961011206519
10.284686115904485,3.808365065526988
8.405685238669758,2.9246428358262944
7.62655377728139,4.457356426431533
3.213640212695407,7.71170463649875
9.543733455988466,3.7088962236195644
8.77255290081299,3.770678926368313
6.927044436110048,4.019396623402014
5.727213406702171,5.050311401166788
2.165631715701782,2.4877725635611796
6.378415189387606,4.579729279999356
2.8663055357465166,7.117370949146658
8.107349355829088,2.2835138298523248
3.8629446667450367,6.969193224399434
2.585910960771063,7.179030361311119
2.1287751953613823,1.9627770421169164
7.454581681679216,2.9145815644183988
8.644427328698878,3.311531530744667
2.458886158352584,8.440752346328653
1.779579863260209,6.446473544095005
9.135482924968027,1.6167520137335618
2.934279057285945,7.893836665270502
8.027627568784327,5.514655968412924
6.904450052424295,3.3246878843729624
10.326727963283783,3.1735119514392878
8.981548484531087,2.9166229936343173
7.610612972954593,0.7452855703228405
2.850502684670913,6.64821515338066
9.587636730274381,0.3618907703653287
7.4963229510648075,5.503532287934089
8.751375781436572,1.5336671328021734
1.9038195176094388,2.150773671166806
1.4688481431369476,2.236796215317591
8.489199533363177,1.1233296354220457
7.828190232121073,4.856724467960193
7.169526041979227,1.2031831611167272
5.558686343175256,3.072127419992073
7.950870094676002,2.1848628432993524
3.4182683904283997,6.541039996849137
3.1777070173069704,6.617001102669218
1.765262807032524,2.2712800217929825
8.665729142219343,4.161951080144005
7.485968608879476,2.4428387010063126
4.438149221479618,7.512674289013608
6.652377992977463,3.7378787572597587
2.406758608684835,1.3845678417830225
4.240400394251262,6.201316767408967
4.388771042532199,7.1583286267701185
3.061457512848204,5.9736062206491445
7.839454460068163,1.4471365163709389
6.950411738011121,3.320969866101333
6.5759016667520855,6.948573097256086
6.840762178193643,2.6447720898899867
6.5155927696121285,2.811319619850528
9.244108371775233,-0.3167029635118279
2.5528625221827292,7.301769500051616
3.1995069469686044,8.26196262381078
2.4995498387923765,7.316642826749927
6.9092942362626975,2.628722046672743
2.625839038950487,7.277203105384572
2.334115541516617,7.377132445109123
11.229773686267334,1.8489786556679257
8.591678213567445,2.3685232787696053
6.7124633297281795,4.050464819113487
2.807011153714936,7.281644317211438
8.17134147299306,3.2254526421928165
2.738947022370758,1.7408648908631763
7.21321960058034,3.734061841841877
4.105727192830022,7.518967910071714
1.754734481072199,6.65750787122727
8.042477564195691,3.044634209243618
6.065058650388419,1.0573818419045757
7.134843004147501,4.133086838738635
7.111409113641696,1.704013845480276
8.839685671896559,4.621171088331932
2.146536236649341,1.642824290986816
6.527737023428074,3.693155211394906
2.732824384460777,1.887111849756732
8.486249528732664,2.804785418448473
1.8415888796670048,5.240955234703934
8.948611608583281,4.458831674440095
9.21929317825844,3.9444432628854185
9.349399813149876,3.460949281314914
3.395224149026191,7.208539012659125
3.558578650890872,7.3147883083374
7.905981354090242,4.432713480751858
9.061627903183213,2.1562998361585985
6.079355971255575,5.632191272976547
3.434880123675546,6.703508534331116
3.0304027825345603,7.096025061374609
5.590330519613641,3.3051954538008346
9.737166310250101,4.187494040944404
7.894751432812029,0.5085585997260127
8.007865549577275,3.070470890647113
8.11370683729059,1.9842574327318325
2.5714114072575103,2.375966516343387
2.029104359223,1.4285148510846883
3.1024835319286312,6.455158674020096
8.316526200803928,2.8549303321944115
2.0025567283212307,1.8827064333124266
1.5402878828830984,2.77496720250877
2.8584422180047606,6.361362204369237
6.378405008600154,3.9239034104163957
5.021545940698898,6.575304981663743
2.148060138532288,2.1305276360899446
8.498471017969388,1.8772701951651696
9.120940407684893,3.915555398150197
1.1962583827193862,2.0923169292661523
8.619397181413436,2.154413170794038
10.648181360421646,3.6074725664414333
6.811218892350949,2.8278953377996516
1.5459879622393946,1.2938481493323541
3.5218583027307355,5.7388862744126
1.4935844398327882,2.157123666297637
2.1620419846973977,1.8074588597918417
2.7437221534445437,7.339332757121533
6.552614809129843,4.029077189997659
3.467142548260771,6.712566327370352
11.215916133987989,3.9508785334770167
2.5861692399197023,8.127477952148464
1.6489734530613238,1.8361689267011159
5.9777218668414305,4.114896141034072
7.2934425415725155,3.3480749060364543
8.367449856663084,2.2395852369433054
2.963531186915602,7.194671559458153
8.932714943325795,0.6446629201643153
8.280150146715618,1.8669256014700162
2.411030079997245,2.9483964913269736
2.180697802754207,2.7690182832329846
9.556309916386848,2.2349754017178793
7.80812361277885,1.5666893390993613
10.82303674471255,5.018130069232466
2.113729967302065,2.653571377141214
3.919012560297683,5.60822897697752
2.043523534119086,1.8504963247670663
1.381524644560959,1.3397716934578618
7.527096133039482,4.138453830739901
7.215915469221441,4.573513838755334
6.855111265186225,0.29267684900322166
9.386040528810351,2.7226467953355167
3.1795614548479776,7.837678642089724
2.9805163261912138,8.713816286889491
2.6430532534281763,5.488367415243575
3.166706246358042,5.366612105260567
2.3238442690503462,2.761514928204013
7.687816624464087,2.260498598011751
9.958218210731493,3.0315057624491386
8.85633576603975,4.703348460270899
7.772322357446625,3.8824758097268646
10.161909933599173,0.8462067732308407
2.997117968727545,6.073308248645966
7.67347819515917,4.648165277980786
8.86483544458365,3.466875231815304
9.238124523482044,4.220264454000958
1.6615389998470207,2.305838144420434
1.8286427417366153,1.5988613653891905
8.776488530703684,1.9113842802698016
1.7328777412114214,7.608331724915438
7.617534173868717,5.255989482874033
5.782120631330238,4.715631064810394
8.556718810056964,2.094022219926269
8.170276017876873,3.99319601178157
9.75167309248971,3.3816312649518196
2.2264190854966297,6.961830915086416
2.509769047612491,6.689838752051212
1.2923146289747929,1.7896773386173206
7.324901792781135,3.934274898521248
8.949172799159427,6.406039286706594
8.434662285344618,6.113101197968158
7.940667269215018,4.022251046058937
7.287582033258566,2.020006151139432
3.5455131917010494,8.477365860588828
4.3471421531662955,6.632892589704848
4.2006078325074485,7.680177393690794
9.431002645239804,3.977086876958697
4.157582307482986,7.15724382120926
2.3692332899977053,2.085684140594985
8.739976851321334,3.277254185542311
8.02765089959809,3.521372558042507
9.30440888015849,5.033456788207427
10.773434142418019,4.689847544321636
6.166808286662082,4.069497645258582
1.5957531985534061,1.7491214782077318
9.253538168097712,1.3054397180135728
7.204613572441339,1.8106907516064839
7.333560109885832,3.5659507395672785
8.272799382587742,3.3723308794505042
3.4725238645538474,7.8869628644663266
7.62114777291026,1.1283252270527258
2.033764102343962,1.2876259068932716
7.968647609053778,3.175991074963173
9.916497343682638,2.112642916746255
8.576098173408962,2.9509578778588605
8.06835775985572,2.0225994785912746
4.839118498895401,6.709729151648273
3.4908143781843335,6.181765947841275
11.86003970487479,3.0888276510217323
9.306687055147538,2.510964701748238
1.8773059419985647,1.6231319178212553
1.882923312638332,1.8829315215254097
8.389583752582222,1.6435250623433872
2.558221564575223,7.506345454204409
2.4788655971084412,6.612891332756543
8.297127141151783,2.7834593821140863
7.2719546782563445,3.122811209079484
4.877105888174417,5.544684552435058
7.900880302029025,1.183475700356315
3.6725148391909794,6.477900816558087
2.7927662833434375,6.842920120732018
8.507744611241622,2.377068129148798
8.549897369145272,1.590180320508967
5.331919626643582,5.2440664672337745
2.1966873865983456,6.385761947916697
1.8882686073370745,2.357000247046046
5.461303055427771,5.2943254791909204
2.6524030180541476,6.752662301225088
4.0046049004588165,6.284314158224397
1.9757564810632844,7.697965862624116
5.430298206363684,5.0308085612481195
2.1252464251729384,2.173224104748488
2.049825682543821,1.7482621729419003
11.1995500619844,0.07186830071624728
8.968063924377722,5.052947336298523
4.119484349268802,7.739706946330215
3.5163873449128604,8.730603778644369
8.72151384760507,3.335826036418697
7.639511902762798,2.4377687886756036
2.9624635368966525,7.3816326617784975
7.139506989679646,2.179711588139412
7.190360479535958,1.832542911896531
6.334136231801256,5.628405665135434
7.26859066389126,2.3511627182705688
8.40736825579306,1.0848771362695357
2.579297789503702,1.5896588408241448
3.157216935761176,7.56720300607081
4.05391525250746,7.15807968375392
2.104431797502378,1.020164938060112
4.20271864141372,7.701889832460537
3.138098989896391,1.4634185379985651
9.624576864762915,4.5807030780523545
7.136543260643339,3.1830147219680422
2.086590462925591,2.1926586898644183
3.9546700355876423,2.918557700223282
3.486317207773231,7.149287298525087
2.6381549446007386,5.060896538696834
9.022929456942446,2.534599865109816
1.6599876392107547,2.116126848580502
10.530712452608848,4.322459635424176
3.716154576022186,7.508137441345576
6.709379952074071,2.423166683655262
8.466361348397006,5.213034325424328
2.0065009459389533,2.726767038578658
6.761754204811233,2.51792123752051
8.145493947489078,3.8927355381553705
2.129941397124212,2.390911435888655
2.293428546900135,3.095227812904989
1.9121150872160646,7.597002852821777
4.81415641353529,2.2113674674788584
2.1987039920840674,6.775119765691236
3.9652071732066854,6.346451463210212
5.4449263409672675,2.9166784516550717
3.656385744957891,7.405819224885838
1.867671583381022,3.3600845832948094
8.461702653338088,0.43474741101506176
1.6083733538318814,1.8389692418971622
6.839316201344641,1.1330179450328743
1.9193571441669954,2.202025428407269
8.490391060646244,2.6713492067867035
7.115952864583683,4.2744031455315366
2.2483570765056164,1.9308678494144076
9.066439952305238,3.66639496722906
8.620152354835552,5.815193718837099
8.421487801602549,2.065950720269109
8.096420028643195,1.3833828331060407
4.26365771658457,6.581711978277386
3.582103634909584,7.04155670864584
10.253535578144042,3.111142170629663
4.962286120013589,3.2796814721541416
6.814288316832032,3.7072025357039937
6.861301007669454,3.2255906797143115
6.922333668121346,2.679829272432229
1.5552427851872384,1.5920948575172809
3.5861120617724636,6.9354267359131345
3.3193784980842236,7.517756751762192
7.943547946362727,4.654952823024782
6.943484464185861,0.8873080554546604
9.900366723779934,1.938495801571829
9.082508096064853,1.3064223431741562
1.1375410837434836,1.7188562353795136
7.082723295512078,0.8900083547276667
9.869127788746443,-0.11008534861222419
11.66862796942524,3.193831772962841
7.947517264254557,5.656200953453265
6.7565074836168915,2.1597284397045455
7.310958650689634,1.7252334458028122
4.136403398391884,6.543402965000419
7.971475688145967,1.4962059530432867
2.4900902981547857,7.951213224886041
2.8232286609362687,7.021508671195624
8.336138722715624,3.018888601172692
6.04329574924272,4.004508823245057
